ang_estercamento,Aceleração X,Aceleração Y,Aceleração Z,Temperatura,Roll,Pitch,Yaw,Velocidade Angular X,Velocidade Angular Y,Velocidade Angular Z,Campo Magnetico X: ,Campo Magnetico Y: ,Campo Magnetico Z: ,Tempo: 
75.092,0.9426757812500001,2.0671875,9.60859375,31.05,15.3,-3.5,-176.6,-0.06103515625,0.244140625,0.0,170,-2806,4714,16:11:27.050735
75.092,0.9570312500000001,2.0671875,9.59423828125,31.05,15.3,-3.5,-176.6,0.0,-0.18310546875,0.0,178,-2794,4710,16:11:27.150020
75.092,0.9283203125,2.0767578125000004,9.58466796875,31.05,15.3,-3.5,-176.6,-0.1220703125,0.1220703125,0.0,168,-2798,4720,16:11:27.250183
75.092,0.9474609375,2.0958984375000003,9.603808593750001,30.93,15.3,-3.5,-176.6,0.0,0.0,0.0,167,-2800,4731,16:11:27.344611
75.092,0.9283203125,2.086328125,9.59423828125,30.93,15.3,-3.6,-176.6,0.0,0.0,0.0,174,-2791,4715,16:11:27.448219
75.092,0.9283203125,2.0576171875,9.59423828125,31.05,15.3,-3.5,-176.6,0.0,0.18310546875,0.0,174,-2787,4710,16:11:27.544775
75.093,0.9426757812500001,2.0719726562500003,9.575097656250001,30.99,15.3,-3.5,-176.6,0.0,-0.06103515625,0.0,162,-2795,4702,16:11:27.648560
75.093,0.97138671875,2.0671875,9.58466796875,30.86,15.3,-3.5,-176.6,0.0,0.0,0.0,166,-2796,4705,16:11:27.742199
75.093,0.9570312500000001,2.086328125,9.599023437500001,30.93,15.3,-3.5,-176.6,0.1220703125,0.3662109375,0.0,152,-2794,4711,16:11:27.839325
75.093,0.9474609375,2.0767578125000004,9.579882812500001,30.86,15.3,-3.5,-176.6,0.0,0.0,0.0,152,-2793,4715,16:11:27.946899
75.093,0.9474609375,2.0719726562500003,9.61337890625,30.99,15.3,-3.5,-176.6,0.0,0.0,0.0,160,-2800,4727,16:11:28.042557
75.093,0.9331054687500001,2.0719726562500003,9.599023437500001,30.99,15.3,-3.5,-176.6,0.0,0.0,0.0,160,-2798,4716,16:11:28.143357
75.093,0.9570312500000001,2.0767578125000004,9.5703125,31.05,15.3,-3.5,-176.6,0.0,0.0,0.0,185,-2798,4722,16:11:28.240078
75.094,0.9378906250000001,2.09111328125,9.599023437500001,31.05,15.3,-3.5,-176.6,0.0,0.0,0.0,194,-2781,4713,16:11:28.346341
75.094,0.9378906250000001,2.08154296875,9.599023437500001,30.74,15.3,-3.5,-176.6,0.0,0.0,0.0,186,-2789,4705,16:11:28.441158
75.094,0.9378906250000001,2.0480468750000003,9.579882812500001,30.93,15.3,-3.5,-176.6,0.0,0.0,0.0,185,-2793,4727,16:11:28.541013
75.103,0.92353515625,2.04326171875,9.58466796875,30.86,15.3,-3.5,-176.6,0.0,0.0,0.0,171,-2793,4727,16:11:28.640607
75.103,0.9474609375,2.009765625,9.599023437500001,31.11,15.3,-3.5,-176.6,0.0,0.0,0.0,168,-2795,4723,16:11:28.742874
75.103,0.9283203125,2.0241210937500003,9.64208984375,30.93,15.3,-3.5,-176.6,0.0,0.0,0.0,169,-2801,4704,16:11:28.839496
75.103,0.9666015625000001,2.04326171875,9.58466796875,30.67,15.3,-3.5,-176.6,0.48828125,-0.06103515625,-0.42724609375,174,-2786,4731,16:11:28.942452
75.103,0.9331054687500001,2.0528320312500004,9.59423828125,30.93,15.3,-3.6,-176.6,0.42724609375,0.0,-0.48828125,171,-2785,4722,16:11:29.039258
75.103,0.9283203125,2.04326171875,9.59423828125,30.93,15.3,-3.6,-176.6,0.48828125,0.0,-0.732421875,172,-2799,4729,16:11:29.135439
75.103,0.9283203125,2.08154296875,9.5703125,30.99,15.3,-3.6,-176.7,0.6103515625,-0.3662109375,-0.42724609375,170,-2805,4722,16:11:29.234852
75.103,0.9331054687500001,2.1150390625,9.579882812500001,30.93,15.3,-3.6,-176.7,0.48828125,-0.06103515625,-0.6103515625,168,-2805,4718,16:11:29.341215
75.103,0.9283203125,2.0958984375000003,9.5607421875,31.05,15.4,-3.6,-176.7,0.42724609375,0.0,-0.54931640625,169,-2803,4706,16:11:29.434749
75.103,1.0000976562500001,2.1150390625,9.5703125,30.93,15.4,-3.6,-176.7,0.30517578125,-0.06103515625,-0.79345703125,184,-2791,4716,16:11:29.541734
75.103,0.9666015625000001,2.12939453125,9.599023437500001,30.93,15.4,-3.6,-176.8,0.3662109375,-0.06103515625,-0.79345703125,170,-2794,4726,16:11:29.638132
75.103,0.9618164062500001,2.086328125,9.61337890625,30.99,15.4,-3.6,-176.8,0.3662109375,-0.1220703125,-0.67138671875,155,-2791,4731,16:11:29.739890
75.103,0.9091796875000001,2.1533203125,9.575097656250001,30.93,15.5,-3.5,-176.8,0.6103515625,-0.3662109375,-0.3662109375,160,-2795,4731,16:11:29.837026
75.103,0.9091796875000001,2.1533203125,9.61337890625,30.93,15.5,-3.5,-176.9,0.48828125,-0.06103515625,-0.1220703125,151,-2806,4723,16:11:29.932540
75.103,0.95224609375,2.2203125000000004,9.5416015625,30.93,15.5,-3.5,-176.9,0.42724609375,-0.48828125,-0.06103515625,148,-2806,4727,16:11:30.032764
75.103,0.9666015625000001,2.1006835937500004,9.58466796875,30.86,15.5,-3.6,-176.9,-0.30517578125,-0.1220703125,0.0,139,-2797,4739,16:11:30.132756
75.103,0.9570312500000001,2.086328125,9.551171875000001,31.05,15.5,-3.6,-176.9,-0.06103515625,0.18310546875,-0.244140625,145,-2792,4751,16:11:30.233168
75.103,0.899609375,1.9858398437500002,9.5703125,30.93,15.5,-3.6,-176.9,0.0,-0.42724609375,-0.48828125,152,-2807,4742,16:11:30.333169
75.103,0.9474609375,2.0958984375000003,9.59423828125,30.93,15.5,-3.5,-176.9,-0.244140625,0.48828125,-0.48828125,143,-2812,4714,16:11:30.431870
75.103,0.8900390625000001,2.18681640625,9.68515625,31.05,15.6,-3.6,-176.9,0.54931640625,-0.67138671875,-0.3662109375,156,-2810,4728,16:11:30.528956
75.103,0.9139648437500001,2.2298828125,9.59423828125,31.11,15.6,-3.5,-176.9,0.67138671875,-0.48828125,0.48828125,144,-2801,4739,16:11:30.631248
75.103,0.9139648437500001,2.3255859375,9.532031250000001,30.93,15.6,-3.6,-176.9,0.1220703125,0.0,0.54931640625,142,-2803,4762,16:11:30.732327
75.103,0.9091796875000001,2.18203125,9.589453125,30.93,15.6,-3.6,-176.9,-1.220703125,0.30517578125,0.48828125,155,-2793,4775,16:11:30.829523
75.103,1.01923828125,2.08154296875,9.555957031250001,31.05,15.6,-3.6,-176.8,-1.03759765625,0.30517578125,0.6103515625,159,-2784,4741,16:11:30.934131
75.103,0.7704101562500001,2.277734375,9.6373046875,31.05,15.5,-3.6,-176.8,0.18310546875,-0.79345703125,0.244140625,156,-2792,4716,16:11:31.024358
75.103,0.9331054687500001,2.0241210937500003,9.579882812500001,30.93,15.5,-3.5,-176.8,-0.91552734375,0.244140625,0.48828125,151,-2799,4723,16:11:31.126052
75.103,0.90439453125,2.0958984375000003,9.61337890625,30.99,15.5,-3.6,-176.7,-0.244140625,0.0,0.48828125,153,-2823,4724,16:11:31.227142
75.103,0.92353515625,2.2203125000000004,9.603808593750001,30.93,15.5,-3.6,-176.7,-0.18310546875,0.244140625,0.67138671875,145,-2810,4705,16:11:31.331784
75.103,0.9331054687500001,2.18681640625,9.5703125,31.05,15.5,-3.6,-176.7,-0.54931640625,0.244140625,0.79345703125,164,-2814,4701,16:11:31.432597
75.103,0.9809570312500001,2.17724609375,9.551171875000001,31.11,15.5,-3.6,-176.6,-0.8544921875,-0.1220703125,0.6103515625,171,-2811,4733,16:11:31.532137
75.103,1.0479492187500001,2.1006835937500004,9.5416015625,31.05,15.5,-3.6,-176.6,-0.91552734375,0.30517578125,0.8544921875,165,-2804,4716,16:11:31.624250
75.103,0.9426757812500001,2.03369140625,9.60859375,30.99,15.4,-3.6,-176.6,-0.79345703125,0.42724609375,0.732421875,153,-2806,4738,16:11:31.724270
75.103,0.9187500000000001,2.0719726562500003,9.58466796875,30.93,15.4,-3.6,-176.5,-0.79345703125,-0.18310546875,0.79345703125,152,-2801,4707,16:11:31.817330
75.103,0.9283203125,2.03369140625,9.603808593750001,30.93,15.3,-3.6,-176.5,-0.54931640625,-0.06103515625,0.6103515625,161,-2808,4708,16:11:31.924138
75.103,0.9139648437500001,1.9858398437500002,9.6373046875,30.74,15.3,-3.6,-176.5,-0.30517578125,0.0,0.3662109375,162,-2805,4700,16:11:32.026148
75.103,0.9905273437500001,1.990625,9.627734375000001,30.74,15.3,-3.6,-176.4,0.0,-0.18310546875,0.3662109375,156,-2809,4714,16:11:32.126030
75.103,0.9618164062500001,2.01455078125,9.59423828125,30.93,15.2,-3.6,-176.4,0.30517578125,0.0,0.06103515625,171,-2804,4725,16:11:32.222820
75.103,0.9426757812500001,2.0671875,9.5703125,30.86,15.2,-3.6,-176.4,-0.1220703125,0.244140625,-0.06103515625,165,-2800,4722,16:11:32.326578
75.103,0.9378906250000001,2.0958984375000003,9.575097656250001,30.86,15.2,-3.6,-176.4,-0.06103515625,-0.18310546875,0.0,174,-2793,4726,16:11:32.425430
75.103,0.9331054687500001,2.1006835937500004,9.58466796875,30.86,15.2,-3.6,-176.4,-0.06103515625,0.0,0.06103515625,170,-2801,4718,16:11:32.522499
75.103,0.95224609375,2.08154296875,9.58466796875,30.99,15.2,-3.6,-176.4,-0.30517578125,-0.1220703125,0.0,180,-2800,4718,16:11:32.622043
75.103,0.9570312500000001,2.0480468750000003,9.61337890625,30.93,15.2,-3.6,-176.4,-0.3662109375,0.06103515625,0.0,165,-2797,4722,16:11:32.718859
75.103,0.9474609375,2.03369140625,9.603808593750001,30.99,15.2,-3.6,-176.4,-0.06103515625,0.0,0.0,158,-2807,4712,16:11:32.822682
75.103,0.9666015625000001,2.0576171875,9.58466796875,30.93,15.2,-3.6,-176.4,0.1220703125,0.18310546875,0.0,151,-2802,4720,16:11:32.922143
75.103,0.9426757812500001,2.09111328125,9.5607421875,30.86,15.2,-3.6,-176.4,-0.30517578125,0.0,0.0,164,-2798,4733,16:11:33.022570
75.103,0.9283203125,2.0671875,9.61337890625,31.05,15.2,-3.6,-176.4,0.3662109375,0.0,0.0,168,-2785,4703,16:11:33.117546
75.103,0.9666015625000001,2.086328125,9.5607421875,30.86,15.2,-3.6,-176.4,-0.18310546875,0.18310546875,0.0,174,-2783,4703,16:11:33.217601
75.103,0.9570312500000001,2.0767578125000004,9.603808593750001,30.61,15.2,-3.6,-176.4,-0.1220703125,0.06103515625,0.0,182,-2806,4717,16:11:33.322359
75.103,0.9666015625000001,2.06240234375,9.603808593750001,30.99,15.2,-3.6,-176.5,0.1220703125,0.0,0.0,178,-2803,4711,16:11:33.417138
75.103,0.9474609375,2.06240234375,9.575097656250001,30.93,15.2,-3.6,-176.5,0.244140625,-0.30517578125,0.0,184,-2796,4725,16:11:33.516128
75.103,0.9570312500000001,2.06240234375,9.5703125,30.74,15.2,-3.6,-176.5,0.0,-0.18310546875,0.0,177,-2790,4724,16:11:33.616651
75.103,0.9474609375,2.08154296875,9.589453125,30.99,15.2,-3.6,-176.5,0.0,0.0,0.0,181,-2788,4717,16:11:33.716696
75.103,0.976171875,2.086328125,9.5703125,30.99,15.2,-3.6,-176.5,-0.1220703125,0.0,0.0,162,-2812,4691,16:11:33.816414
75.103,0.9666015625000001,2.0671875,9.589453125,30.93,15.2,-3.6,-176.5,-0.06103515625,0.06103515625,0.0,149,-2805,4710,16:11:33.917898
75.103,0.9331054687500001,2.0480468750000003,9.6181640625,30.86,15.2,-3.6,-176.5,-0.1220703125,0.244140625,0.0,160,-2795,4695,16:11:34.013947
75.103,0.9331054687500001,2.0528320312500004,9.622949218750001,30.99,15.2,-3.6,-176.5,-0.18310546875,0.0,0.0,164,-2808,4695,16:11:34.118044
75.103,0.9331054687500001,2.0576171875,9.5703125,30.93,15.2,-3.6,-176.5,-0.1220703125,-0.1220703125,0.0,170,-2800,4711,16:11:34.217937
75.103,0.95224609375,2.06240234375,9.575097656250001,31.05,15.2,-3.6,-176.5,0.0,0.244140625,0.0,169,-2795,4705,16:11:34.317828
75.103,0.9331054687500001,2.0719726562500003,9.56552734375,30.99,15.2,-3.6,-176.5,0.0,-0.30517578125,0.0,170,-2799,4728,16:11:34.417983
75.103,0.9570312500000001,2.086328125,9.603808593750001,30.99,15.2,-3.6,-176.5,0.0,0.244140625,0.0,164,-2807,4725,16:11:34.509862
75.103,0.9666015625000001,2.0576171875,9.589453125,30.99,15.2,-3.6,-176.5,0.0,0.18310546875,0.0,153,-2799,4717,16:11:34.614249
75.103,0.9666015625000001,2.06240234375,9.599023437500001,30.93,15.2,-3.6,-176.5,0.0,0.1220703125,0.0,160,-2793,4720,16:11:34.711072
75.103,0.97138671875,2.0719726562500003,9.59423828125,30.93,15.2,-3.6,-176.5,0.1220703125,0.0,0.0,161,-2784,4691,16:11:34.811130
75.103,0.9666015625000001,2.08154296875,9.599023437500001,30.93,15.2,-3.6,-176.5,0.06103515625,0.0,0.0,172,-2788,4707,16:11:34.910455
75.103,0.9570312500000001,2.0719726562500003,9.603808593750001,31.05,15.2,-3.6,-176.5,-0.06103515625,0.0,0.0,171,-2796,4710,16:11:35.014282
75.103,0.9570312500000001,2.0528320312500004,9.59423828125,30.93,15.2,-3.6,-176.5,-0.06103515625,0.18310546875,0.0,171,-2795,4704,16:11:35.113798
75.103,0.9474609375,2.0719726562500003,9.59423828125,30.86,15.2,-3.6,-176.6,0.0,0.0,0.0,176,-2791,4699,16:11:35.210790
75.103,0.9666015625000001,2.086328125,9.58466796875,30.86,15.2,-3.6,-176.6,-0.1220703125,0.1220703125,0.0,161,-2787,4706,16:11:35.313730
75.103,0.95224609375,2.0719726562500003,9.599023437500001,30.93,15.2,-3.6,-176.6,0.0,0.0,0.0,176,-2791,4724,16:11:35.407972
75.103,0.9331054687500001,2.0767578125000004,9.589453125,30.99,15.2,-3.6,-176.6,-0.18310546875,0.18310546875,0.0,172,-2806,4704,16:11:35.507787
75.103,0.9378906250000001,2.06240234375,9.58466796875,30.93,15.2,-3.6,-176.6,0.0,0.0,0.0,173,-2809,4703,16:11:35.611402
75.103,0.9331054687500001,2.0671875,9.579882812500001,30.86,15.2,-3.6,-176.6,0.0,0.0,0.0,171,-2812,4715,16:11:35.711451
75.103,0.9426757812500001,2.086328125,9.59423828125,30.99,15.2,-3.6,-176.6,0.0,0.0,0.0,153,-2794,4706,16:11:35.803853
75.103,0.9474609375,2.0671875,9.58466796875,30.74,15.2,-3.6,-176.6,0.0,0.0,0.0,162,-2802,4699,16:11:35.905804
75.103,0.9570312500000001,2.06240234375,9.599023437500001,31.11,15.2,-3.6,-176.6,0.0,0.0,0.0,169,-2796,4729,16:11:36.008390
75.103,0.9426757812500001,2.0719726562500003,9.59423828125,30.93,15.2,-3.6,-176.6,0.0,0.0,0.0,169,-2800,4712,16:11:36.104386
75.103,0.976171875,2.04326171875,9.599023437500001,30.99,15.2,-3.6,-176.6,0.0,0.0,0.0,170,-2803,4698,16:11:36.209238
75.103,0.9474609375,2.04326171875,9.599023437500001,30.99,15.2,-3.6,-176.6,0.0,0.0,0.0,164,-2804,4700,16:11:36.307659
75.103,0.9666015625000001,2.009765625,9.579882812500001,31.05,15.2,-3.6,-176.6,0.0,0.0,0.0,169,-2798,4721,16:11:36.407810
75.103,0.9570312500000001,2.0480468750000003,9.5607421875,30.93,15.2,-3.6,-176.6,0.42724609375,0.0,-0.30517578125,180,-2798,4719,16:11:36.505472
75.103,0.95224609375,2.06240234375,9.58466796875,30.74,15.2,-3.6,-176.6,0.30517578125,-0.1220703125,-0.3662109375,174,-2793,4727,16:11:36.605622
75.103,0.9378906250000001,2.0767578125000004,9.603808593750001,30.86,15.2,-3.6,-176.6,0.30517578125,0.0,-0.54931640625,168,-2811,4702,16:11:36.705575
75.103,0.8948242187500001,2.09111328125,9.60859375,31.11,15.2,-3.6,-176.7,0.6103515625,0.0,-0.48828125,161,-2808,4720,16:11:36.805695
75.103,0.9666015625000001,2.086328125,9.575097656250001,30.86,15.3,-3.6,-176.7,0.48828125,-0.1220703125,-0.3662109375,156,-2809,4726,16:11:36.898674
75.103,0.9618164062500001,2.09111328125,9.589453125,30.93,15.3,-3.6,-176.7,0.42724609375,-0.244140625,-0.3662109375,166,-2825,4726,16:11:36.999179
75.103,0.9809570312500001,2.0719726562500003,9.58466796875,30.86,15.3,-3.6,-176.7,0.1220703125,-0.06103515625,-0.48828125,171,-2811,4716,16:11:37.104454
75.103,0.95224609375,2.09111328125,9.59423828125,30.93,15.3,-3.6,-176.7,0.1220703125,-0.1220703125,-0.48828125,169,-2812,4704,16:11:37.202431
75.103,0.9857421875000001,2.0719726562500003,9.603808593750001,30.99,15.3,-3.6,-176.8,0.244140625,-0.06103515625,-0.6103515625,174,-2807,4704,16:11:37.299357
75.103,0.9474609375,2.1437500000000003,9.603808593750001,30.93,15.3,-3.6,-176.8,0.1220703125,0.1220703125,-0.732421875,161,-2793,4690,16:11:37.399001
75.103,0.9378906250000001,2.12939453125,9.575097656250001,31.05,15.4,-3.6,-176.8,0.48828125,-0.18310546875,-0.54931640625,154,-2803,4714,16:11:37.502397
75.103,0.92353515625,2.0958984375000003,9.599023437500001,30.93,15.4,-3.6,-176.9,0.3662109375,-0.06103515625,-0.42724609375,157,-2793,4725,16:11:37.600999
75.103,0.9618164062500001,2.0671875,9.603808593750001,30.93,15.4,-3.6,-176.9,0.54931640625,-0.1220703125,-0.54931640625,162,-2800,4733,16:11:37.701256
75.103,0.9857421875000001,2.0528320312500004,9.5703125,31.11,15.4,-3.6,-176.9,0.54931640625,-0.3662109375,-0.54931640625,165,-2808,4719,16:11:37.799479
75.103,0.97138671875,2.13896484375,9.54638671875,30.93,15.4,-3.6,-176.9,0.6103515625,-0.06103515625,-0.732421875,157,-2805,4751,16:11:37.901184
75.103,0.9809570312500001,2.1198242187500003,9.5703125,30.99,15.5,-3.6,-177.0,0.3662109375,-0.1220703125,-0.79345703125,157,-2798,4717,16:11:37.999990
75.103,0.9139648437500001,2.08154296875,9.575097656250001,30.99,15.5,-3.6,-177.0,0.3662109375,-0.06103515625,-0.91552734375,156,-2813,4733,16:11:38.098993
75.103,0.9953125,2.1724609375000004,9.555957031250001,30.99,15.5,-3.6,-177.1,0.67138671875,-0.732421875,-0.6103515625,161,-2804,4732,16:11:38.199021
75.103,0.82783203125,2.15810546875,9.622949218750001,30.93,15.5,-3.6,-177.1,0.244140625,-0.1220703125,-0.3662109375,155,-2780,4730,16:11:38.293294
75.103,0.9283203125,2.1246093750000004,9.555957031250001,30.86,15.6,-3.6,-177.1,-0.1220703125,0.244140625,0.06103515625,152,-2790,4731,16:11:38.396634
75.103,0.9474609375,2.25859375,9.5416015625,31.11,15.6,-3.6,-177.1,0.18310546875,-0.6103515625,0.06103515625,139,-2797,4717,16:11:38.498419
75.103,0.899609375,2.0480468750000003,9.59423828125,30.74,15.6,-3.6,-177.1,-0.8544921875,-0.1220703125,0.18310546875,138,-2792,4723,16:11:38.593187
75.103,0.9283203125,2.201171875,9.503320312500001,30.99,15.6,-3.6,-177.1,-0.18310546875,-0.67138671875,0.244140625,141,-2788,4722,16:11:38.693541
75.103,0.8469726562500001,2.08154296875,9.627734375000001,30.99,15.6,-3.6,-177.1,-0.06103515625,0.244140625,0.67138671875,143,-2796,4747,16:11:38.796354
75.103,0.92353515625,2.1485351562500004,9.64208984375,30.99,15.6,-3.6,-177.1,-0.18310546875,0.0,1.03759765625,153,-2795,4748,16:11:38.894200
75.103,0.9187500000000001,2.10546875,9.599023437500001,31.05,15.6,-3.6,-177.1,-0.3662109375,0.0,0.91552734375,163,-2794,4719,16:11:38.994535
75.103,0.9426757812500001,2.1341796875,9.603808593750001,30.93,15.6,-3.6,-177.0,-0.42724609375,-0.1220703125,1.03759765625,158,-2797,4732,16:11:39.094843
75.103,0.9953125,2.1676757812500003,9.627734375000001,30.99,15.5,-3.6,-177.0,-0.18310546875,-0.30517578125,0.8544921875,151,-2786,4726,16:11:39.195089
75.103,0.9570312500000001,2.09111328125,9.5607421875,30.93,15.5,-3.6,-176.9,-0.6103515625,0.42724609375,0.79345703125,163,-2801,4722,16:11:39.295309
75.103,0.9570312500000001,2.1198242187500003,9.575097656250001,30.67,15.5,-3.6,-176.9,-0.6103515625,0.18310546875,0.67138671875,161,-2792,4741,16:11:39.386770
75.103,0.9857421875000001,2.11025390625,9.579882812500001,30.86,15.5,-3.6,-176.9,-0.79345703125,0.30517578125,1.0986328125,149,-2794,4755,16:11:39.494131
75.103,0.9331054687500001,2.10546875,9.5703125,31.05,15.4,-3.6,-176.8,-0.54931640625,-0.1220703125,0.91552734375,145,-2795,4718,16:11:39.590488
75.103,0.9809570312500001,2.0719726562500003,9.555957031250001,31.05,15.4,-3.7,-176.8,-0.8544921875,0.0,0.79345703125,169,-2807,4736,16:11:39.690622
75.103,0.9809570312500001,2.0480468750000003,9.54638671875,30.93,15.4,-3.7,-176.7,-0.9765625,-0.1220703125,0.732421875,180,-2799,4761,16:11:39.789479
75.103,0.9378906250000001,1.9954101562500002,9.6181640625,30.93,15.3,-3.7,-176.7,-0.54931640625,0.1220703125,0.732421875,181,-2787,4732,16:11:39.887917
75.103,0.9953125,1.97626953125,9.63251953125,30.93,15.3,-3.7,-176.6,-0.30517578125,0.0,0.48828125,174,-2795,4707,16:11:39.990002
75.103,0.976171875,1.990625,9.6181640625,30.99,15.2,-3.7,-176.6,-0.3662109375,0.0,0.30517578125,181,-2796,4734,16:11:40.084909
75.103,0.92353515625,2.0289062500000004,9.60859375,31.05,15.2,-3.7,-176.6,-0.18310546875,-0.3662109375,0.06103515625,181,-2800,4732,16:11:40.184082
75.103,0.9618164062500001,2.0528320312500004,9.61337890625,30.74,15.2,-3.7,-176.6,0.0,0.42724609375,0.0,173,-2797,4732,16:11:40.283938
75.103,0.90439453125,2.0528320312500004,9.599023437500001,30.86,15.2,-3.7,-176.6,-0.244140625,0.0,-0.1220703125,172,-2799,4736,16:11:40.385412
75.103,0.9618164062500001,2.1150390625,9.603808593750001,30.74,15.2,-3.7,-176.6,0.06103515625,-0.30517578125,0.0,159,-2796,4719,16:11:40.485490
75.103,0.8708984375000001,1.97626953125,9.599023437500001,30.99,15.2,-3.7,-176.6,-0.54931640625,0.0,0.18310546875,160,-2785,4741,16:11:40.584180
75.103,1.00966796875,2.0480468750000003,9.589453125,30.74,15.2,-3.7,-176.6,0.244140625,-0.30517578125,0.0,168,-2790,4753,16:11:40.684932
75.103,1.0240234375000001,2.1150390625,9.579882812500001,30.86,15.2,-3.7,-176.6,0.0,-0.1220703125,0.06103515625,160,-2788,4733,16:11:40.786294
75.103,0.87568359375,2.0001953125000003,9.474609375,30.74,15.2,-3.7,-176.6,-0.79345703125,-0.48828125,0.1220703125,167,-2788,4729,16:11:40.884540
75.103,0.8374023437500001,1.990625,9.579882812500001,30.99,15.2,-3.7,-176.6,-1.220703125,0.48828125,0.06103515625,159,-2780,4723,16:11:40.982377
75.103,0.9857421875000001,2.0719726562500003,9.66123046875,30.67,15.2,-3.7,-176.6,0.0,0.244140625,0.18310546875,166,-2783,4733,16:11:41.084944
75.103,0.9283203125,1.9954101562500002,9.551171875000001,30.93,15.2,-3.7,-176.6,-1.40380859375,-0.42724609375,0.1220703125,172,-2783,4727,16:11:41.184331
75.103,0.7034179687500001,1.8183593750000002,9.51767578125,30.86,15.2,-3.8,-176.6,-2.13623046875,-1.03759765625,-0.1220703125,174,-2801,4735,16:11:41.285170
75.103,0.899609375,2.11025390625,9.603808593750001,30.93,15.2,-3.8,-176.6,0.30517578125,-0.06103515625,-0.06103515625,173,-2795,4740,16:11:41.382321
75.103,1.03359375,1.97626953125,9.5416015625,31.05,15.1,-3.8,-176.5,0.30517578125,0.30517578125,0.06103515625,167,-2788,4732,16:11:41.482426
75.103,0.9905273437500001,2.0528320312500004,9.64208984375,30.86,15.1,-3.8,-176.5,-0.3662109375,-0.67138671875,0.0,172,-2790,4720,16:11:41.582439
